BookAbbrev	Chapter	Verse	VerseText_1609
Ps	88	9	O Lord God of hoastes who is like to thee? thou art mightie ô Lord, and thy truth round about thee.
Ps	88	10	Thou rulest ouer the powre of the sea: and the mouing of the waues therof thou doest mitigate.
Ps	88	11	Thou humbledst the proud one, as one wounded: in the arme of thy strength thou hast dispersed thine enimies.
Ps	88	12	The heauens are thine, and the earth is thine, the round earth, and the fulnes therof thou hast founded:
Ps	88	13	the north, and the sea thou hast created. Thabor and Hermon shal reioice in thy name:
Ps	88	14	thy arme is with might. Let thy hand be confirmed, and thy righthand exalted:
Ps	88	15	iustice and iudgement is the preparation of thy seat. Mercie and truth shal goe before thy face:
Ps	88	16	blessed is the people that knoweth iubiation. Lord they shal walke in the light of thy countinance,
Ps	88	17	and in thy name they shal reioyce al the day: and in thy iustice they shal be exalted.
Ps	88	18	Because thou art the glorie of their streingth: and in thy good pleasure shal our horne be exalted.
Ps	88	19	Because our protection is of our Lord: and of the holie one of Israel our king.
Ps	88	20	Then didst thou speake in vision to thy saintes, and saidst I haue put helpe on the mightie one: and haue exalted an elect one of my people.
Ps	88	21	I haue found Dauid my seruant: with myne holie oyle haue I anointed him.
Ps	88	22	For mine hand shal helpe him: and myne arme shal strengthen him.
Ps	88	23	The enimie shal nothing preuale in him: and the sonne of iniquitie shal not adde to hurt him.
Ps	88	24	And I wil cut downe his enimies before his face: and them that hate him I wil put to flight.
Ps	88	25	And my truth, and my mercie with him: and in my name shal his horne be exalted.
Ps	88	26	And I wil put his hand in the sea: and his righthand in the riuers.
Ps	88	27	He shal inuocate me: Thou art my Father: my God, and the protector of my saluation.
Ps	88	28	And I wil put him the firstbegotten, high aboue the kings of the earth.
Ps	88	29	I Wil kepe my mercie vnto him for euer: and my testament faithful to him.
Ps	88	30	I wil put his seed for euer and euer: and his throne as the daies of heauen.
Ps	88	31	But if his children shal forsake my lawe: and wil not walke in my Iudgements:
Ps	88	32	If they shal profane my iustices: and not kepe my commandmentes:
Ps	88	33	I wil visite their iniquities with a rod: and their sinnes with stripes:
Ps	88	34	But my mercie I wil not take away from him: neither wil I hurt in my truth:
Ps	88	35	Neither wil I profane my testament: and the words that procede from my mouth I wil not make frustrate
Ps	88	36	Once I haue sworne in my holie, if I lie to Dauid:
Ps	88	37	his seede shal continewe for euer.
Ps	88	38	And his throne as the Sunne in my sight, and as the Moone perfect for euer: and a faithful witnesse in heauen.
Ps	88	39	But thou hast repelled and dispised: thou hast differred thy Christ.
Ps	88	40	Thou hast ouerthrowne the testament of thy seruant: thou hast profaned his sanctuarie on the earth.
Ps	88	41	Thou hast destroyed al the hedges therof: thou hast made the firmament therof feare.
Ps	88	42	Al that passe by the way haue spoiled him: he is become a reproch to his neighbours.
Ps	88	43	Thou hast exalted the righthand of them that oppresse him: thou hast made al his enimies ioyful.
Ps	88	44	Thou hast turned away the helpe of his sword: and hast not holpen him in battel.
Ps	88	45	Thou hast destroied him from emundation: and his seat thou hast broken downe to the ground.
Ps	88	46	Thou hast lessened the daies of his time: thou hast ouerwhelmed him with confusion.
Ps	88	47	How long ô Lord doest thou turne away for euer: shal thy wrath burne as a fire?
Ps	88	48	Remember what my substance is: for hast thou made al the children of men in vaine?
Ps	88	49	Who is the man that shal liue, and shal not see death: shal deliuer his soule from the hand of hel?
Ps	88	50	Where are thyne old mercies ô Lord, as thou swarest to Dauid in thy truth?
Ps	88	51	Be mindeful ô Lord of the aeproch of thy seruantes (which I haue held in my bosome) of manie nations.
Ps	88	52	Which thine enimies haue reproched ô Lord, which they haue reproched the commutation of thy Christ.
Ps	88	53	Blessed be our Lord for euer: Be it, be it. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Vatican Library Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Ps	89	1	A prayer of Moyses the man of God. Lord, thou art made a refuge for vs: from generation vnto generation.
Ps	89	2	Before the mountaines were made, or the earth and the world formed: from euerlasting euen vnto euerlasting thou art God.
Ps	89	3	Turne not away man into humiliation: thou saidst: Be conuerted ye children of men.
Ps	89	4	Because a thousand years before thine eies, are as yesterday, that is past. And as a watch in the night,
Ps	89	5	thinges that are counted nothing shal their years be.
Ps	89	6	In the morning as an herbe he shal passe, in the morning he shal florish, and passe: in the euening he shal fal, be hardened, and withered.
Ps	89	7	Because we haue faynted in thy wrath, and in thy furie we are trubled.
Ps	89	8	Thou hast put our iniquities in thy sight: our age in the light of thy countinance.
Ps	89	9	Because al our daies haue failed: and in thy wrath we haue failed. Our yeares shal be considered as a spyder:
Ps	89	10	the daies of our yeares in them, are seuentie yeares. And if in strong ones eightie years: and the more of them, labour and sorrow. Because mildnes is come vpon vs: and we shal be chastised.
Ps	89	11	Who knoweth the powre of thy wrath: and for feare
Ps	89	12	to number thy wrath? So make thy righthand knowne: and men learned in hart, in wisedome.
Ps	89	13	Turne ô Lord, how long? and be intreated for thy seruants.
Ps	89	14	We are replenished in the morning with thy mercie: and we haue reioyced, and are delighted al our daies.
Ps	89	15	We haue reioyced for the daies wherin thou hast humbled vs: the yeares, wherin we haue seene euils.
Ps	89	16	Looke vpon thy seruants, and vpon thy workes: and direct their children.
Ps	89	17	And let the brightnes of our Lord God be vpon vs, and direct thou the workes of our handes ouer vs: and the worke of our handes doe thou direct. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Vatican Library Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Ps	90	1	Prayse of a Canticle to Dauid. HE that dwelleth in the helpe of the Highest, shal abide in the protection of the God of heauen.
Ps	90	2	He shal say to our Lord: Thou art my protectour, and my refuge: my God I wil hope in him.
Ps	90	3	Because he hath deliuered me from the snare of the hunters, and from the sharpe word.
Ps	90	4	With his shoulders shal he ouershadowe thee: and vnder his winges thou shalt hope.
Ps	90	5	With shilde shal his truth compasse thee: thou shalt not be afrayed of the feare in the night.
Ps	90	6	Of the arrow flying in the day, of busines walking in darkenes: of inuasion, and the midday diuel.
Ps	90	7	A thousand shal fal on thy syde, & ten thousand: on thy righthand: but to thee it shal not approch.
Ps	90	8	But thou shalt consider with thine eies: and shalt see the retribution of sinners.
Ps	90	9	Because thou ô Lord art my hope: thou hast made the Highest thy refuge.
Ps	90	10	There shal no euil come to thee: and scourge shal not approch to thy tabernacle.
Ps	90	11	Because he hath geuen his Angels charge of thee: that they keepe thee in al thy waies.
Ps	90	12	In their handes they shal beare thee: lest perhaps thou knocke thy foote against a stone.
Ps	90	13	Vpon the aspe, as the basiliscus thou shalt walke: & thou shalt tread vpon the lion, and the dragon.
Ps	90	14	Because he hath hoped in me, I wil deliuer him: I wil protect him, because he hath knowne my name.
Ps	90	15	He shal crie to me, and I wil heare him: with him I am in tribulation: I wil deliuer him, and wil glorifie him.
Ps	90	16	With length of daies I wil replenish him: and I wil shew him my saluation. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Vatican Library Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Ps	91	1	A Psalme of Canticle, in the sabbath day.
Ps	91	2	IT is good to confesse to our Lord; and to sing to thy name ô Highest.
Ps	91	3	To shewforth thy mercie in the morning: and thy truth in the night.
Ps	91	4	In the instrument of tenstrings, in Psalter: with Canticle, on the Harpe.
Ps	91	5	Because thou hast delighted me ô Lord in thy workemanship: and in the workes of thy handes I wil reioyce.
Ps	91	6	How are thy workes magnified ô Lord! thy cogitations are made very profounde.
Ps	91	7	The vnwise man wil not know; and the foule wil not vnderstand these thinges.
Ps	91	8	When sinners shal spring vp as grasse: and al that worke iniquitie shal appeare. That they may perish for euer:
Ps	91	9	but thou the Highest foreuer ô Lord.
Ps	91	10	Because loe thine enimies ô Lord, because loe thine enimies shal perish: and al that worke iniquitie shal be dispersed.
Ps	91	11	And my horne shal be exalted, as the vnicorns: and my old age in plentiful merice.
Ps	91	12	And mine eie hath looked vpon mine enimies: and the malignant rysing vp against me, mine ears shal heare.
Ps	91	13	The iust, shal florish as a palme tree: as the ceder of Libanus shal he be multiplied.
Ps	91	14	They that are planted in the house of our Lord, shal florish in the courtes of the house of our God.
Ps	91	15	As yet shal they be multiplied in plentiful old age: and they shal be wel affected,
Ps	91	16	that they may shewforth: That the Lord our God is righteous, and there is no iniquitie in him. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Vatican Library Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
Ps	92	1	Prayse of Canticle to Dauid himselfe, in the day before the sabbath, when the earth was founded. OVR Lord hath reigned, he hath put on beutie: our Lord hath put on strength, and hath girded him selfe. For he hath established the round world, which shal not be moued.
Ps	92	2	Thy seat is prepared from that time: thou art from euerlasting
Ps	92	3	The riuers ô Lord haue lifted vp: the riuers haue lifted vp their voice.
Ps	92	4	The riuers haue lifted vp their waues, aboue the voices of manie waters. The surges of the sea are meruelous; meruelous is our Lord on high.
Ps	92	5	Thy testimonies are made credible exceedingly: holines becometh thy house ô Lord for length of daies. Website began 2019. The Douay Rheims version from 1582 & 1610 is public domain. Home About St. Thomas Aquinas Online (English & Latin) Cross icon by Icons8 Quatrefoil Icon Catena Bible Vatican Library Codex Amiatinus (Latin Vulgate Manuscript) Codex Amiatinus (Writing is more legible) Codex Fuldensis (Latin Vulgate Manuscript) Gutenburg Bible (Pre 1592 Latin Vulgate) Cornelius à Lapide Commentary (Latin Original) Cornelius à Lapide Commentary (English) Original Document Another Original Document 1633 Document Original Textus Receptus Sixto-Clementine Vulgate Challoner Revision
